location,Базель,Базель,Базель,Базель,Базель,Базель,Базель,Базель,Базель,Базель,Базель,Базель,Базель,Базель
lat,47.75000,47.75000,47.75000,47.75000,47.75000,47.75000,47.75000,47.75000,47.75000,47.75000,47.75000,47.75000,47.75000,47.75000
lon,7.50000,7.50000,7.50000,7.50000,7.50000,7.50000,7.50000,7.50000,7.50000,7.50000,7.50000,7.50000,7.50000,7.50000
asl,363.653,363.653,363.653,363.653,363.653,363.653,363.653,363.653,363.653,363.653,363.653,363.653,363.653,363.653
variable,Temperature,Temperature,Temperature,Precipitation Total,Wind Gust,Wind Gust,Wind Gust,Cloud Cover Total,Mean Sea Level Pressure,Mean Sea Level Pressure,Mean Sea Level Pressure,Temperature,Temperature,Temperature
unit,°C,°C,°C,mm,m/s,m/s,m/s,%,hPa,hPa,hPa,°C,°C,°C
level,2 m elevation corrected,2 m elevation corrected,2 m elevation corrected,sfc,sfc,sfc,sfc,sfc,MSL,MSL,MSL,sfc,sfc,sfc
resolution,daily,daily,daily,daily,daily,daily,daily,daily,daily,daily,daily,daily,daily,daily
aggregation,Maximum,Minimum,Mean,Summation,Maximum,Minimum,Mean,Mean,Maximum,Minimum,Mean,Maximum,Minimum,Mean
timestamp,Базель Temperature [2 m elevation corrected],Базель Temperature [2 m elevation corrected],Базель Temperature [2 m elevation corrected],Базель Precipitation Total,Базель Wind Gust,Базель Wind Gust,Базель Wind Gust,Базель Cloud Cover Total,Базель Mean Sea Level Pressure [MSL],Базель Mean Sea Level Pressure [MSL],Базель Mean Sea Level Pressure [MSL],Базель Temperature,Базель Temperature,Базель Temperature
20070613T0000,26.340246,16.180246,21.242746,1.5,5.0,2.0,3.1833332,26.491667,1011.7,1007.4,1009.71674,28.48,13.56,20.520834
20070614T0000,27.030245,16.050245,21.691492,0.90000004,8.0,2.7,4.766667,28.533333,1008.9,1004.4,1006.8958,29.55,13.64,20.994585
20070615T0000,18.640245,15.200245,17.161495,16.2,8.2,4.2,6.8875003,68.0875,1010.8,1005.7,1007.7459,17.68,12.43,15.825416
20070616T0000,22.310246,13.330245,17.678164,0.5,12.5,3.6,7.1333346,29.833334,1012.4,1009.5,1011.2751,22.98,11.54,16.507917
20070617T0000,26.060246,12.880245,19.403162,1.8,6.2,2.5,4.2625003,40.041668,1011.8,1006.3,1009.72076,26.86,10.7,18.421667
20070618T0000,25.920246,16.990246,20.800661,12.400001,11.1,3.2,7.495834,41.4,1013.4,1009.0,1012.1167,26.61,14.96,20.060001
20070619T0000,30.060246,16.010246,22.778994,0.0,5.9,2.2,4.0791664,15.124997,1015.2,1009.3,1013.1001,31.04,14.02,22.127916
20070620T0000,27.840246,20.000246,23.444412,4.1000004,6.0,2.5,4.566666,25.508331,1014.4,1009.4,1012.5083,28.99,16.31,22.153336
20070621T0000,20.980246,16.700245,19.025248,21.000002,10.5,1.4,5.8874993,49.325,1015.5,1011.1,1013.79175,21.63,14.18,17.886667
20070622T0000,20.950245,13.490245,16.86483,4.2,14.7,1.3,5.991667,42.116665,1015.9,1012.0,1013.72504,22.72,11.47,16.102083
20070623T0000,19.770245,14.780245,16.863995,0.6,14.5,4.7,10.191666,41.875,1016.8,1014.2,1015.4209,19.45,11.6,15.305833
20070624T0000,25.760244,11.0602455,18.599413,0.0,5.7,3.0,4.2374997,20.112501,1017.4,1010.1,1014.7332,27.11,10.29,18.429998
20070625T0000,20.590246,14.450245,17.747746,10.500001,15.8,5.1,9.183334,61.091663,1010.9,1008.1,1009.2459,23.71,11.61,16.45125
20070626T0000,16.680244,12.740245,14.169827,3.9,18.9,7.0,13.866666,65.75,1011.8,1006.4,1009.10016,18.35,10.31,12.5720825
20070627T0000,14.780245,11.630245,13.021913,3.3,12.1,5.2,7.816666,79.0,1014.2,1011.0,1012.2832,15.18,9.82,12.081252
20070628T0000,17.060246,11.800245,14.166496,0.4,11.1,3.6,7.537501,68.708336,1017.7,1014.9,1016.14594,17.94,9.51,13.294585
20070629T0000,21.550245,9.030245,15.406495,0.0,11.5,3.0,6.108333,51.158337,1018.5,1016.0,1017.5125,21.55,8.28,14.795417
20070630T0000,23.570246,13.670245,18.263163,0.0,7.2,2.6,5.0541663,55.074997,1020.1,1015.1,1018.325,24.64,10.88,17.21125
20070701T0000,25.040245,13.5602455,19.527744,1.3000001,7.5,2.6,4.6166673,48.5125,1015.1,1010.2,1012.24585,27.06,12.23,18.926666
20070702T0000,18.540245,15.210245,16.905245,15.2,13.5,3.3,7.450001,69.166664,1013.2,1010.9,1011.7708,20.42,14.17,16.652918
20070703T0000,16.890245,13.490245,15.003163,6.700001,12.0,4.2,6.833334,70.262505,1013.7,1007.2,1010.62915,17.91,11.37,14.069165
20070704T0000,15.620245,12.730246,14.233162,5.4999995,15.3,8.6,12.416668,48.666668,1015.6,1007.1,1010.7708,16.85,11.13,13.454167
20070705T0000,15.760245,11.880245,13.658164,4.7999997,14.5,8.0,11.233333,63.666668,1020.0,1016.4,1018.20825,16.98,10.1,12.862502
20070706T0000,20.990246,13.320246,16.616913,2.3000002,14.4,6.2,10.479167,73.94583,1019.8,1016.0,1016.92084,18.07,10.97,14.0775
20070707T0000,24.260244,12.5602455,18.721497,0.0,7.1,3.0,4.870833,27.083334,1019.7,1017.2,1018.1499,25.3,9.23,17.159166
20070708T0000,20.430244,12.920245,17.297745,3.4999998,5.3,2.6,3.4083335,40.720833,1019.2,1014.5,1017.6374,22.32,11.01,16.559166
20070709T0000,17.470245,12.900246,16.310246,9.8,9.5,4.2,6.6749997,62.541668,1016.4,1014.3,1015.07513,20.17,12.03,16.019585
20070710T0000,15.050245,11.330245,12.708579,3.8,11.2,3.8,8.0125,67.73333,1017.1,1015.5,1016.44183,18.23,9.44,12.349584
20070711T0000,16.940245,11.110246,13.863164,1.3000001,10.5,3.5,6.5874996,77.958336,1018.6,1016.6,1017.3,17.72,9.7,13.286248
20070712T0000,20.900246,12.330245,16.313993,0.3,9.6,4.3,6.5,51.291668,1021.0,1019.2,1020.1416,21.71,9.62,15.309169
20070713T0000,27.870245,13.830245,20.426912,0.0,4.5,2.5,3.5583336,18.3125,1021.1,1015.8,1018.9668,28.41,10.95,19.665834
20070714T0000,31.070246,15.710245,23.310244,0.0,5.6,2.8,4.4083333,1.4666667,1018.7,1016.4,1017.4666,30.82,13.52,22.027084
20070715T0000,33.36025,16.160246,25.061079,0.0,4.6,2.2,3.3124998,4.454167,1017.7,1013.0,1015.79584,33.76,14.63,24.03
20070716T0000,32.540245,17.640245,25.71816,0.0,5.4,2.5,3.6041663,9.870833,1015.6,1011.2,1013.9666,33.51,16.29,24.760422
20070717T0000,26.510244,18.710245,22.94441,0.0,6.9,3.7,4.8083334,30.708334,1019.8,1014.6,1018.00836,27.31,15.74,21.907084
20070718T0000,28.050245,17.490246,22.291079,3.9999998,4.3,1.7,3.2750003,35.962498,1020.7,1017.5,1019.02496,30.38,16.77,21.698336
20070719T0000,27.460245,17.910246,22.03316,1.4,7.0,2.4,4.3458333,23.9625,1018.5,1014.4,1016.1333,30.8,16.07,22.24375
20070720T0000,25.530245,17.260244,21.60691,0.1,10.3,2.4,5.716667,30.558334,1018.5,1012.2,1014.74994,28.09,15.79,21.516665
20070721T0000,19.460245,16.940245,18.014414,5.6000004,6.9,2.1,4.5374994,78.375,1019.5,1015.3,1017.18353,20.33,15.05,17.439165
20070722T0000,22.280245,14.610246,18.094828,4.1,8.2,2.7,5.5375,48.041668,1017.0,1012.6,1015.40424,24.45,13.6,17.678751
20070723T0000,25.010244,12.3102455,17.851912,10.4,13.4,2.8,6.058334,49.583332,1012.4,1001.4,1006.1501,28.37,11.64,17.872084
20070724T0000,19.600245,14.010245,16.610245,3.8000002,16.3,4.6,10.795834,54.041668,1016.5,1005.0,1009.06665,20.46,12.13,15.397083
20070725T0000,24.140245,11.630245,18.137747,0.1,5.0,2.4,3.6916664,33.583332,1019.0,1015.9,1017.675,25.38,11.45,18.11
20070726T0000,27.470245,11.690246,20.003578,0.0,6.8,1.5,4.141667,3.4833333,1017.0,1012.1,1015.0542,28.95,10.66,19.698334
20070727T0000,25.220245,18.240246,21.433578,0.0,9.2,3.4,6.5958333,16.987501,1018.7,1013.4,1016.71246,26.09,15.1,20.097916
20070728T0000,24.120245,16.250246,20.466078,0.0,13.0,3.4,7.6749997,46.375,1020.0,1017.7,1018.33765,24.59,14.04,19.090834
20070729T0000,22.260244,17.320246,19.840662,10.6,16.7,3.2,9.391667,62.2,1020.4,1013.7,1016.925,22.78,15.07,18.106249
20070730T0000,19.890245,12.780245,16.133162,5.0,10.4,1.9,6.125,40.916668,1020.2,1014.4,1018.56683,22.76,11.42,16.112082
20070731T0000,20.560246,8.950245,15.141496,0.0,7.5,2.5,5.075,23.783333,1020.2,1017.5,1019.12494,22.75,7.64,15.320834
20070801T0000,25.540245,8.160246,16.96608,0.0,5.8,3.4,4.4250007,4.2833333,1018.1,1011.8,1015.6667,27.66,8.06,17.619167
20070802T0000,22.550245,16.010246,18.935246,6.2999997,13.1,4.0,7.070833,37.470837,1016.2,1011.3,1013.56244,24.21,13.73,18.251667
20070803T0000,22.100245,15.170245,17.967743,7.399999,5.4,2.9,4.3375,57.166668,1024.1,1016.9,1021.29156,24.51,13.39,17.87375
20070804T0000,26.340246,12.070246,19.201078,0.0,5.9,2.7,4.070833,16.683332,1025.1,1020.8,1023.61255,28.28,10.67,19.18375
20070805T0000,29.120245,12.490245,20.889828,0.0,5.0,3.3,4.0916667,0.625,1020.9,1012.0,1016.85406,31.06,11.61,20.89
20070806T0000,30.650246,15.550245,22.94108,1.5,8.6,3.5,4.7416673,11.008334,1012.0,1009.2,1010.8791,32.63,13.98,22.330833
20070807T0000,21.530245,17.210245,18.995245,16.6,6.3,2.4,4.258333,77.708336,1013.9,1011.8,1012.9375,19.83,16.51,18.177917
20070808T0000,16.980246,14.210245,15.809829,21.699999,6.6,4.4,5.483333,98.5,1014.3,1012.1,1013.1624,16.36,13.52,14.965415
20070809T0000,14.010245,12.490245,13.268578,35.400005,8.9,6.1,7.2166667,99.916664,1015.1,1012.3,1013.36255,13.74,11.45,12.624584
20070810T0000,16.650246,12.3102455,14.265246,1.8000001,6.9,2.4,5.025,98.916664,1015.6,1013.8,1014.4666,15.84,11.13,13.310417
20070811T0000,22.680244,14.770246,17.632328,1.5000001,5.0,1.7,3.2208335,72.125,1015.5,1012.1,1014.02496,22.88,13.6,16.822504
20070812T0000,24.810246,13.540245,18.661077,1.0,4.5,1.9,3.0416667,57.004166,1013.1,1009.5,1011.45416,26.15,12.7,18.304167
20070813T0000,24.270245,16.380245,20.029829,0.0,6.5,2.5,4.0499997,31.4125,1014.0,1010.9,1012.4749,27.24,12.67,19.116669
20070814T0000,26.380245,16.010246,20.94483,0.3,7.6,1.5,3.883334,33.662502,1014.8,1010.8,1012.99176,26.82,13.88,19.909584
20070815T0000,31.230246,19.780245,24.73691,0.0,8.7,4.3,5.8416657,42.825,1011.9,1005.4,1009.21674,30.52,17.4,23.145836
20070816T0000,24.730246,14.920245,19.342745,2.3,11.6,3.3,8.370832,55.5,1018.0,1005.7,1012.65405,20.92,14.45,18.060835
20070817T0000,20.070246,11.710245,16.267746,0.70000005,8.9,2.6,4.7500005,39.625,1021.2,1018.3,1019.8499,21.97,11.42,16.295
20070818T0000,21.730246,12.760245,17.151913,0.0,5.5,1.2,3.2083337,35.274998,1021.3,1014.1,1017.89575,23.11,11.44,16.585
20070819T0000,22.900246,12.410245,17.657747,3.1,10.1,1.2,4.6291666,30.5375,1014.1,1009.3,1012.0249,24.39,11.05,17.129583
20070820T0000,18.190245,14.360246,16.070246,0.1,8.3,1.4,5.7999997,57.420834,1011.1,1006.7,1009.38745,20.63,12.53,15.671248
20070821T0000,16.280245,12.620245,14.088161,8.1,5.2,1.4,3.366667,85.416664,1009.2,1005.0,1006.42505,15.25,11.31,13.192498
20070822T0000,20.590246,12.770246,16.201496,0.0,10.1,2.1,5.958334,57.05417,1010.5,1009.2,1009.56256,20.48,10.76,14.807499
20070823T0000,23.610245,13.610246,18.367327,0.6,6.4,1.7,4.2458334,32.904163,1016.9,1010.9,1013.42505,25.25,10.76,17.21667
20070824T0000,25.570246,12.390245,19.038996,0.0,5.2,2.4,3.4541671,12.937499,1024.4,1017.3,1021.4834,26.58,11.07,18.338749
20070825T0000,27.250246,13.160245,20.35066,0.0,4.2,2.2,3.2666667,12.458333,1028.2,1024.9,1026.7416,28.81,12.77,19.778336
20070826T0000,27.770245,14.480246,21.033163,0.0,4.6,2.1,3.1958332,12.1500025,1027.3,1023.9,1026.1124,29.4,12.64,20.134583
20070827T0000,26.480246,16.390245,20.525246,0.0,4.8,2.2,3.5874999,21.925001,1024.6,1017.7,1021.19586,28.95,13.96,20.122917
20070828T0000,21.400246,13.700245,17.630245,5.2,6.1,3.4,4.5375,39.375,1018.8,1014.2,1017.07495,24.82,12.43,17.957502
20070829T0000,17.690245,14.330245,16.157743,11.099999,9.0,2.6,5.8416657,70.35,1014.5,1011.4,1012.97906,19.33,14.36,15.913333
20070830T0000,19.450245,12.860246,15.5898285,0.0,9.7,4.8,7.087499,59.5,1019.7,1014.3,1016.29156,19.02,12.01,15.055833
20070831T0000,20.200245,10.460245,15.120662,0.0,5.6,2.8,4.3208337,39.541668,1021.4,1019.8,1020.47095,21.51,8.86,14.647919
20070901T0000,18.920246,13.330245,15.824829,0.5,6.6,2.6,3.9208329,61.916668,1022.5,1021.2,1021.7,21.03,11.51,15.507083
20070902T0000,21.180244,11.260245,16.246496,0.0,4.1,1.6,2.7791665,67.708336,1022.6,1017.9,1020.46246,22.87,11.1,16.099169
20070903T0000,17.950245,12.750245,15.133161,6.7,11.4,1.9,6.3375,59.379166,1018.3,1015.2,1016.43335,19.09,10.67,14.054165
20070904T0000,14.630245,8.550245,12.139412,2.3000002,11.3,3.0,6.9125004,44.458332,1025.8,1017.9,1021.69586,18.0,8.12,12.395833
20070905T0000,15.780245,5.360245,10.474412,0.0,8.0,3.7,5.5958343,51.791668,1029.5,1026.5,1028.5167,16.72,5.19,10.418751
20070906T0000,14.270246,6.9102454,10.8727455,0.0,5.8,1.7,3.345833,56.75,1029.0,1027.3,1028.0792,16.0,3.84,9.50125
20070907T0000,16.330246,11.730246,13.571912,0.3,7.9,1.9,4.616667,94.25,1027.7,1025.9,1026.7001,16.13,10.6,13.02
20070908T0000,19.440245,9.680245,14.424829,0.0,7.1,3.3,4.7625003,60.833332,1026.9,1022.2,1024.6708,20.43,7.58,13.635002
20070909T0000,18.780245,12.580245,15.443164,0.3,7.1,1.7,4.175,49.166668,1022.6,1019.7,1020.87494,20.79,8.63,14.095
20070910T0000,19.060246,8.630245,14.065247,0.0,10.7,1.6,5.683334,52.625,1021.1,1016.2,1018.92084,20.33,6.13,13.305
20070911T0000,16.600245,10.900246,14.015662,1.5000001,8.2,2.8,5.1208334,66.541664,1024.7,1017.9,1021.10406,17.55,9.14,12.798332
20070912T0000,19.320246,6.5902452,12.620244,0.0,8.2,3.3,5.445833,40.041668,1025.4,1023.8,1024.65,19.81,5.66,12.072499
20070913T0000,21.410246,7.2602453,13.771912,0.0,5.6,2.2,4.0208335,1.6666666,1025.2,1020.4,1023.4167,23.76,5.82,13.824584
20070914T0000,23.980246,10.640245,16.746078,0.0,10.3,2.4,4.925,18.333334,1020.9,1018.7,1019.76666,24.29,9.59,15.57375
20070915T0000,21.850245,12.200245,16.800245,0.0,6.2,2.4,4.045833,30.699999,1025.0,1021.4,1023.054,23.79,9.98,15.579166
20070916T0000,24.910246,9.580245,16.454412,0.0,5.3,2.4,3.5916665,17.875,1022.6,1015.1,1019.47076,25.47,9.05,15.738335
20070917T0000,23.430244,12.590245,17.611912,2.1,11.6,3.7,6.174999,18.183332,1015.9,1010.0,1013.5584,25.06,11.14,16.386251
20070918T0000,16.660246,10.190246,13.688164,19.1,12.3,3.5,7.9083333,66.75,1024.3,1008.8,1015.8542,15.44,8.2,12.539582
20070919T0000,15.760245,8.030246,11.334828,0.0,4.4,1.4,3.0958335,52.125,1026.3,1024.5,1025.2001,15.91,5.22,10.349999
20070920T0000,18.240246,5.480245,11.1973295,0.0,4.0,1.6,2.6000001,26.908333,1026.7,1023.6,1025.3917,20.24,4.4,10.884999
20070921T0000,21.430244,6.4102454,12.916912,0.0,4.2,2.3,3.1833336,13.633332,1025.3,1021.2,1023.75836,23.18,5.74,12.8237505
20070922T0000,23.300245,8.630245,15.463577,0.0,5.1,1.6,3.7624998,12.625001,1023.4,1021.5,1022.425,24.9,8.11,14.994167
20070923T0000,24.000246,11.390245,16.74108,0.0,3.4,1.5,2.5874999,12.479167,1023.6,1020.2,1022.39996,25.55,9.16,15.912501
20070924T0000,23.440245,12.400246,17.225664,0.4,11.7,2.0,5.2458334,14.416667,1021.0,1015.1,1017.9917,24.98,10.3,16.223751
20070925T0000,16.070246,11.500245,13.768578,8.0,7.7,2.6,5.2874994,55.541668,1019.5,1016.3,1017.74585,17.76,9.15,13.153333
20070926T0000,13.960245,7.650245,10.913162,2.2,6.5,1.6,3.2083328,53.208332,1017.4,1010.6,1013.92084,16.66,5.19,10.110833
20070927T0000,10.710245,8.690246,9.582328,10.400001,6.7,1.5,4.2166667,86.137505,1010.6,1004.3,1006.5708,10.9,5.37,8.395833
20070928T0000,12.530245,7.4702454,10.258994,0.1,11.0,2.1,6.15,76.333336,1011.9,1005.1,1007.1333,12.9,4.52,9.019584
20070929T0000,17.670246,9.710245,13.160245,2.6000001,11.2,3.4,8.254167,52.295834,1018.5,1012.4,1015.675,17.03,8.82,11.819584
20070930T0000,18.800245,9.490245,13.533996,0.0,4.6,2.5,3.6125,45.958332,1023.7,1019.0,1022.0749,19.38,8.43,12.863334
20071001T0000,22.500246,10.520246,15.732329,0.0,5.0,2.6,3.5083334,15.5583315,1024.1,1021.4,1023.0708,23.66,8.81,14.882083
20071002T0000,22.270245,13.220245,17.161911,0.0,4.2,1.4,3.208333,28.491667,1021.7,1018.4,1020.14996,24.07,11.15,16.147501
20071003T0000,24.330246,13.780245,18.277746,0.3,4.2,1.9,3.1333334,38.37917,1019.4,1017.0,1018.62506,25.38,10.71,16.651669
20071004T0000,21.900246,16.290245,18.353579,0.2,6.5,1.6,3.6916664,71.958336,1021.2,1019.4,1020.17896,23.75,13.28,17.179583
20071005T0000,19.410246,14.910245,16.97566,0.0,7.7,2.0,4.4541664,75.625,1021.7,1018.8,1020.5125,21.71,13.57,16.843748
20071006T0000,19.730246,11.440246,15.186078,0.0,6.9,3.3,4.945833,56.541668,1019.6,1017.8,1018.78345,21.29,10.34,15.579999
20071007T0000,17.800245,8.050245,11.888579,0.0,3.9,2.4,3.283333,20.583334,1021.5,1019.0,1020.3166,20.31,5.16,11.345
20071008T0000,18.140245,7.3702455,11.5410795,0.0,4.5,1.8,3.0583334,44.25,1024.1,1020.9,1022.4084,19.77,5.47,10.909167
20071009T0000,16.540245,6.360245,10.934829,0.0,4.6,1.5,2.6916666,61.220837,1026.4,1023.4,1024.6918,18.22,5.45,10.363333
20071010T0000,16.830246,8.430245,11.990663,0.0,6.3,2.1,3.8958333,46.916668,1023.4,1020.3,1021.87915,17.75,7.34,11.765416
20071011T0000,16.700245,5.610245,10.382329,0.0,8.1,2.9,5.2625003,10.329167,1026.6,1023.0,1024.6251,17.93,3.68,9.6258335
20071012T0000,15.610246,5.8002453,10.091912,0.0,5.2,1.9,3.2916667,47.770832,1025.1,1022.6,1024.1083,18.24,4.34,9.709582
20071013T0000,17.330246,6.8302455,11.325246,0.0,8.1,3.4,5.2083335,31.666666,1024.9,1022.9,1023.8833,18.45,6.76,10.596251
20071014T0000,15.670245,4.670245,9.362329,0.0,5.1,2.3,3.7416668,7.625,1024.6,1021.4,1023.3333,17.44,4.69,9.349167
20071015T0000,19.440245,6.1402454,11.163995,0.0,5.4,3.0,4.2999997,35.166668,1022.5,1019.2,1021.24164,19.97,5.51,10.735835
20071016T0000,19.530245,7.670245,12.256496,0.0,5.0,2.5,3.9750001,19.525,1023.3,1020.2,1021.5916,20.84,6.55,11.535832
20071017T0000,19.390245,9.420245,13.631077,2.1,9.6,3.7,6.2125,31.516668,1021.7,1018.7,1020.6167,19.39,7.72,12.363335
20071018T0000,14.200245,7.210245,10.493997,0.8000001,8.2,2.8,6.433334,40.333332,1032.1,1021.4,1027.3124,13.64,3.78,9.7
20071019T0000,9.360246,2.5502453,6.0319114,0.0,6.9,2.6,4.7208343,59.625,1033.3,1031.2,1032.225,11.24,2.33,5.707083
20071020T0000,8.960245,1.4302454,4.855662,0.0,11.2,3.9,7.070833,26.666666,1034.3,1031.2,1032.7084,10.29,0.29,4.3645835
20071021T0000,7.130245,-0.90975463,2.905245,0.4,8.0,2.3,4.875,75.208336,1033.6,1026.2,1029.9833,8.87,-1.81,2.758333
20071022T0000,7.040245,1.9502454,4.4556623,1.4000001,9.7,2.1,6.1833324,56.375,1026.0,1022.4,1024.4293,6.7,-3.28,2.33875
20071023T0000,8.540245,2.5802455,5.2260785,0.0,10.5,5.5,7.5291653,54.416668,1022.2,1018.9,1020.41254,9.67,0.41,4.4225
20071024T0000,8.530246,5.170245,6.5748286,0.0,11.8,6.2,8.591666,70.833336,1019.7,1017.4,1018.6167,9.44,3.63,5.867083
20071025T0000,9.880245,5.920245,7.654412,0.0,7.2,4.2,5.6333337,58.5625,1020.4,1018.5,1019.4919,10.68,4.64,6.968333
20071026T0000,9.840245,5.3002453,7.2748294,0.0,5.2,1.7,3.9041665,40.55,1022.7,1016.9,1018.5749,11.33,2.74,6.230001
20071027T0000,9.980246,6.040245,8.043579,0.0,4.0,1.5,2.5166667,62.291668,1030.1,1023.6,1027.9584,12.84,1.7,6.164167
20071028T0000,11.340245,3.8602452,6.8389955,0.0,4.0,1.9,2.6583335,45.529163,1028.9,1022.1,1025.6083,12.83,2.33,5.999167
20071029T0000,13.210245,3.6102452,7.166912,0.0,5.6,2.6,3.9374993,44.374996,1021.6,1013.8,1017.41254,14.19,2.74,6.478333
20071030T0000,9.700245,4.860245,8.506495,4.4,7.2,3.4,5.7624993,76.208336,1023.7,1014.3,1017.5666,9.03,3.81,7.013333
20071031T0000,11.070246,2.6702452,5.798162,0.0,9.6,3.8,6.054167,32.416668,1030.0,1024.1,1026.9708,10.73,1.64,5.146667
20071101T0000,11.130245,1.4202454,5.0014954,0.0,6.9,4.3,5.1875005,12.083333,1032.2,1029.8,1031.0043,12.61,0.2,4.52875
20071102T0000,12.510245,1.7902454,5.8344116,0.0,7.0,3.8,4.6916666,9.958333,1032.7,1030.1,1031.6334,13.24,-0.57,4.9654164
20071103T0000,12.420245,3.8502455,7.564829,0.0,5.8,2.8,3.8791673,39.225002,1031.1,1026.1,1028.7377,13.48,2.56,6.8212504
20071104T0000,11.590245,7.4102454,9.788162,0.4,7.8,2.3,5.3333335,86.291664,1026.6,1024.4,1025.2875,11.93,5.9,8.5808325
20071105T0000,10.980246,1.5402454,5.7760787,0.0,5.3,1.8,3.6041667,11.445834,1028.4,1026.2,1026.9625,12.68,0.11,4.864584
20071106T0000,9.550245,1.9202454,5.967745,1.9000001,8.6,2.9,5.8041673,53.087498,1032.3,1026.1,1028.6625,10.24,-0.65,3.9075003
20071107T0000,7.0602455,3.4702454,5.550246,0.5,10.2,2.9,6.3208327,75.75,1032.8,1026.7,1029.8208,8.04,1.25,4.260417
20071108T0000,9.8102455,6.940245,8.171078,1.6000003,9.5,5.7,7.1625004,97.583336,1027.1,1017.3,1023.2874,9.32,5.02,6.5812497
20071109T0000,8.970245,4.1802454,6.0685787,6.399999,20.5,8.9,13.575,58.166668,1026.8,1013.4,1019.44586,7.25,2.02,4.4366665
20071110T0000,6.3902454,2.8002453,4.084412,8.4,16.4,9.2,11.825,89.375,1027.6,1020.5,1024.021,4.32,0.88,2.2745833
20071111T0000,8.960245,6.630245,8.286079,11.0,16.6,10.5,14.004166,98.833336,1020.2,1015.0,1016.9541,7.09,4.58,6.0962505
20071112T0000,8.020246,1.0602454,4.8735785,3.8000002,12.3,3.8,6.5375004,42.416668,1024.1,1015.7,1020.99994,8.14,-0.88,3.52375
20071113T0000,5.130245,0.8602454,3.0014954,1.2,11.9,3.5,6.4499993,71.083336,1024.3,1010.1,1019.6167,5.95,-1.48,1.6083332
20071114T0000,3.9402456,0.6602454,2.6902456,9.099998,13.6,6.8,9.395833,68.291664,1016.3,1004.8,1008.88745,3.61,-1.27,1.2329167
20071115T0000,2.2602453,-0.4497546,0.59107876,0.5,11.1,4.6,7.8833327,51.833332,1024.7,1016.9,1020.3416,3.22,-3.5,-1.03875
20071116T0000,1.8102454,-1.7397546,-0.50225455,0.0,8.6,5.1,6.525,47.708332,1029.2,1025.4,1027.1583,1.98,-3.6,-1.625
20071117T0000,3.2802453,-3.7597547,-1.0526714,0.0,6.8,4.0,4.9499993,16.108332,1029.6,1023.8,1027.0792,4.1,-4.82,-1.7108335
20071118T0000,2.9702454,-2.6597548,-0.7022546,0.0,5.4,2.7,3.9541671,41.766666,1023.6,1009.8,1016.6292,4.06,-3.9,-1.3508333
20071119T0000,3.8902454,-3.4297547,-0.34517136,0.0,5.0,2.5,4.0333333,44.466663,1014.3,1009.0,1011.59174,4.1,-4.5,-1.0733334
20071120T0000,7.7202454,-0.6897546,2.9427454,0.0,5.0,3.1,4.0000005,56.620834,1015.3,1011.3,1013.57916,9.23,-2.68,1.6920832
20071121T0000,8.090245,3.5002456,5.721079,5.7000003,6.4,3.5,4.7625,73.674995,1012.7,1009.1,1010.93744,8.25,0.16,3.8700001
20071122T0000,9.540245,6.1602454,7.442745,5.7000003,7.8,3.2,4.0083337,86.75,1012.2,1008.5,1009.95825,10.76,3.48,5.8054166
20071123T0000,9.330245,6.7602453,8.212329,17.9,3.5,1.7,2.666667,98.25,1018.3,1008.8,1011.7874,8.66,4.69,6.4112506
20071124T0000,8.500245,3.7502456,5.803162,0.70000005,8.9,3.6,7.191666,96.833336,1024.5,1018.8,1022.49164,6.97,2.97,5.1566668
20071125T0000,4.750245,2.1802454,3.6519117,0.4,8.8,2.3,6.070833,84.708336,1026.2,1024.4,1025.0834,3.72,0.09,2.3337502
20071126T0000,6.0902452,3.1802454,4.6214957,1.4000001,8.8,3.7,6.7916665,64.5,1030.7,1026.2,1028.3707,5.75,-0.42,2.5708334
20071127T0000,6.1202455,0.1202454,3.0319126,0.0,4.8,1.8,3.1708333,56.083332,1030.8,1028.5,1029.8584,7.0,-2.75,0.97958344
20071128T0000,4.3002453,-3.1197548,-0.07183795,0.0,3.8,1.5,3.2749999,12.179166,1028.7,1018.8,1023.8291,4.77,-3.35,-0.87083334
20071129T0000,2.9202452,-2.6697545,-0.39683786,0.0,6.0,2.9,4.2708335,39.195835,1018.5,1015.6,1016.97906,4.9,-3.37,-0.59833336
20071130T0000,7.3302455,2.2002454,5.225662,0.8,7.3,4.1,5.808333,94.541664,1017.0,1014.3,1015.771,5.86,0.74,3.0370834
20071201T0000,8.890245,3.9102454,6.5931625,3.1,8.7,4.5,6.9458327,70.629166,1016.8,1012.9,1014.2166,6.65,1.01,3.9533336
20071202T0000,10.240245,6.6802454,8.498996,6.5000005,20.0,8.5,13.816666,75.375,1017.2,1003.6,1013.82086,7.83,2.45,5.215833
20071203T0000,8.600245,5.7802453,7.589827,12.299999,27.6,7.4,17.470835,62.375,1011.3,996.9,1003.5833,7.09,2.0,5.07
20071204T0000,7.8102455,5.3902454,6.427746,7.5000005,15.2,4.8,9.362499,83.041664,1026.3,1009.9,1018.07495,6.84,2.6,4.1058335
20071205T0000,11.3102455,5.1402454,7.571078,0.3,8.2,4.0,5.1541667,50.733334,1026.2,1020.7,1023.85406,10.74,2.07,5.085
